Tamanho Hairpin sem Loop,Entropia_HP_S_Loop,HP_S_Loop_state_change,GC_Inicial_Hairpin
0.8095,0.7345,0.2188,0.8333
0.8095,0.7345,0.2188,0.3333
0.8095,0.7345,0.2188,0.0833
0.8095,0.7345,0.2188,0.5833
0.8095,0.7345,0.1562,0.3333
0.8095,0.7345,0.2188,0.25
0.8095,0.7345,0.2188,0.1667
0.8095,0.7345,0.0938,0.4167
0.8095,0.7345,0.2188,0.6667
0.8095,0.7345,0.2188,0.4167
0.8095,0.7345,0.2188,0.9167
0.8095,0.7345,0.2188,0.5
0.8095,0.7345,0.1562,1
0.8095,0.7345,0.1562,0.6667
0.8095,0.7345,0.0938,0.25
0.8095,0.7345,0.0938,0.8333
0.8095,0.7345,0.0938,0.75
0.8095,0.7345,0.2188,0.75
0.8095,0.7345,0.1562,0.5833
0.8095,0.7345,0.0938,0.3333
0.8095,0.7345,0.0938,0.5833
0.8095,0.7345,0.0938,1
0.8095,0.7345,0.1562,0.25
0.8095,0.7345,0.1562,0.4167
0.8095,0.7345,0.1562,0.75
0.8095,0.7345,0.0938,0.5
0.8095,0.7345,0.1562,0.1667
0.8095,0.7345,0.1562,0.5
0.8095,0.7345,0.1562,0.8333
0.8095,0.7345,0.0938,0.6667
0.8095,0.7345,0.0938,0.1667
0.8095,0.7345,0.0938,0.9167
0.8095,0.6432,0.0312,1
0.8095,0.6432,0.0938,1
0.8095,0.6432,0.0938,0.75
0.8095,0.6432,0.0938,0.9167
0.8095,0.6432,0.0938,0.4167
0.8095,0.6432,0.0938,0.25
0.8095,0.6432,0.0938,0.0833
0.8095,0.6432,0.0938,0.1667
0.8095,0.6432,0.0938,0.5833
0.8095,0.6432,0.0938,0.8333
0.8095,0.6432,0.0938,0.6667
0.8095,0.6432,0.0938,0.3333
0.8095,0.6432,0.0938,0.5
0.8095,0.5,0,1
0.8095,0.967,0.0938,0.5833
0.8095,0.9855,0.0938,0.6667
0.8095,0.9855,0.1562,0.6667
0.8095,1,0.0938,0.8333
0.8095,1,0.1562,0.8333
0.8095,1,0.9688,0.25
0.8095,1,0.7812,0.4167
0.8095,1,0.7188,0.4167
0.8095,1,0.6562,0.5
0.8095,1,0.5938,0.5
0.8095,1,0.4688,0.5833
0.8095,1,0.5312,0.5833
0.8095,1,0.3438,0.6667
0.8095,1,0.8438,0.3333
0.8095,1,0.9062,0.3333
0.8095,1,0.4062,0.6667
0.8095,1,1,0.25
0.8095,1,0.2188,0.75
0.8095,1,0.2812,0.75
0.8095,0.9964,0.0938,0.9167
0.8095,0.9964,0.1562,0.9167
0.8095,0.9964,0.5938,0.5833
0.8095,0.9964,0.7812,0.5
0.8095,0.9964,0.3438,0.75
0.8095,0.9964,0.5312,0.6667
0.8095,0.9964,0.7188,0.5
0.8095,0.9964,0.6562,0.5833
0.8095,0.9964,0.4062,0.75
0.8095,0.9964,0.4688,0.6667
0.8095,0.9964,0.9688,0.3333
0.8095,0.9964,0.9062,0.4167
0.8095,0.9964,0.8438,0.4167
0.8095,0.9964,0.2812,0.8333
0.8095,0.9964,1,0.3333
0.8095,0.9855,0.0938,1
0.8095,0.9855,0.1562,1
0.8095,0.9855,1,0.0833
0.8095,0.9855,0.7812,0.5833
0.8095,0.9855,0.5312,0.75
0.8095,0.9855,0.5938,0.6667
0.8095,0.9855,1,0.25
0.8095,0.9855,0.4062,0.8333
0.8095,0.9855,0.9062,0.4167
0.8095,0.9855,1,0.1667
0.8095,0.9855,0.7188,0.5833
0.8095,0.9855,0.4688,0.75
0.8095,0.9855,0.6562,0.6667
0.8095,0.9855,1,0
0.8095,0.9855,0.2812,0.9167
0.8095,0.9855,0.3438,0.8333
0.8095,0.9855,0.9062,0.5
0.8095,0.9855,0.8438,0.5
0.8095,0.9855,0.9688,0.4167
0.8095,0.9855,1,0.3333
0.8095,0.9855,0.2188,0.9167
0.8095,0.967,0.9062,0.1667
0.8095,0.967,0.9062,0.0833
0.8095,0.967,0.9062,0
0.8095,0.967,0.9062,0.3333
0.8095,0.967,0.9062,0.25
0.8095,0.967,0.9688,0.0833
0.8095,0.967,0.4062,0.9167
0.8095,0.967,0.9688,0.25
0.8095,0.967,0.9688,0.1667
0.8095,0.967,0.4688,0.8333
0.8095,0.967,0.9062,0.5
0.8095,0.967,0.9688,0.3333
0.8095,0.967,0.9062,0.4167
0.8095,0.967,0.3438,0.9167
0.8095,0.967,0.8438,0.5
0.8095,0.967,0.5312,0.8333
0.8095,0.967,0.5938,0.75
0.8095,0.967,0.2188,1
0.8095,0.967,0.6562,0.75
0.8095,0.967,0.7812,0.6667
0.8095,0.967,0.9688,0.4167
0.8095,0.967,0.8438,0.5833
0.8095,0.967,0.7188,0.6667
0.8095,0.967,0.2812,1
0.8095,0.9406,0.7812,0.1667
0.8095,0.9406,0.7812,0.0833
0.8095,0.9406,0.8438,0.0833
0.8095,0.9406,0.7812,0.3333
0.8095,0.9406,0.7812,0
0.8095,0.9406,0.8438,0.25
0.8095,0.9406,0.8438,0.1667
0.8095,0.9406,0.7812,0.25
0.8095,0.9406,0.8438,0.3333
0.8095,0.9406,0.7812,0.5
0.8095,0.9406,0.7812,0.4167
0.8095,0.9406,0.8438,0.4167
0.8095,0.9406,0.8438,0.5
0.8095,0.9406,0.5938,0.8333
0.8095,0.9406,0.3438,1
0.8095,0.9406,0.7812,0.5833
0.8095,0.9406,0.6562,0.75
0.8095,0.9406,0.7188,0.6667
0.8095,0.9406,0.7188,0.75
0.8095,0.9406,0.4062,1
0.8095,0.9406,0.4688,0.9167
0.8095,0.9406,0.6562,0.8333
0.8095,0.9406,0.5312,0.9167
0.8095,0.9406,0.7812,0.6667
0.8095,0.9406,0.8438,0.5833
0.8095,0.9406,0.7812,0.75
0.8095,0.9056,0.6562,0.25
0.8095,0.9056,0.6562,0.0833
0.8095,0.9056,0.7188,0.0833
0.8095,0.9056,0.6562,0.4167
0.8095,0.9056,0.7188,0.3333
0.8095,0.9056,0.6562,0.1667
0.8095,0.9056,0.7188,0.1667
0.8095,0.9056,0.7188,0.4167
0.8095,0.9056,0.6562,0
0.8095,0.9056,0.7188,0.5833
0.8095,0.9056,0.6562,0.3333
0.8095,0.9056,0.6562,0.5
0.8095,0.9056,0.7188,0.25
0.8095,0.9056,0.7188,0.5
0.8095,0.9056,0.6562,0.5833
0.8095,0.9056,0.6562,0.6667
0.8095,0.9056,0.6562,0.75
0.8095,0.9056,0.4688,1
0.8095,0.9056,0.5312,1
0.8095,0.9056,0.6562,0.8333
0.8095,0.9056,0.5938,0.9167
0.8095,0.9056,0.7188,0.6667
0.8095,0.9056,0.7188,0.75
0.8095,0.9056,0.7188,0.8333
0.8095,0.9056,0.6562,0.9167
0.8095,0.8609,0.5938,0.1667
0.8095,0.8609,0.5312,0.1667
0.8095,0.8609,0.5938,0.25
0.8095,0.8609,0.5312,0
0.8095,0.8609,0.5938,0.4167
0.8095,0.8609,0.5312,0.25
0.8095,0.8609,0.5312,0.4167
0.8095,0.8609,0.5312,0.3333
0.8095,0.8609,0.5312,0.0833
0.8095,0.8609,0.5938,0.3333
0.8095,0.8609,0.5938,0.5
0.8095,0.8609,0.5938,0.5833
0.8095,0.8609,0.5938,0.0833
0.8095,0.8609,0.5938,0.75
0.8095,0.8609,0.5312,0.6667
0.8095,0.8609,0.5938,0.6667
0.8095,0.8609,0.5312,0.5833
0.8095,0.8609,0.5312,0.5
0.8095,0.8609,0.5312,0.75
0.8095,0.8609,0.5312,0.8333
0.8095,0.8609,0.5312,0.9167
0.8095,0.8609,0.5938,0.8333
0.8095,0.8609,0.5938,0.9167
0.8095,0.8609,0.5312,1
0.8095,0.8609,0.5938,1
0.8095,0.8049,0.4688,0.1667
0.8095,0.8049,0.4688,0.3333
0.8095,0.8049,0.4062,0
0.8095,0.8049,0.4688,0.6667
0.8095,0.8049,0.4688,0.25
0.8095,0.8049,0.4688,0.0833
0.8095,0.8049,0.4688,1
0.8095,0.8049,0.4062,0.25
0.8095,0.8049,0.4688,0.5
0.8095,0.8049,0.4062,0.1667
0.8095,0.8049,0.4062,0.4167
0.8095,0.8049,0.4688,0.75
0.8095,0.8049,0.4062,0.3333
0.8095,0.8049,0.4062,0.9167
0.8095,0.8049,0.4062,0.5
0.8095,0.8049,0.4062,1
0.8095,0.8049,0.4062,0.6667
0.8095,0.8049,0.4688,0.4167
0.8095,0.8049,0.4688,0.9167
0.8095,0.8049,0.4062,0.0833
0.8095,0.8049,0.4688,0.8333
0.8095,0.8049,0.4062,0.5833
0.8095,0.8049,0.4688,0.5833
0.8095,0.8049,0.4062,0.75
0.8095,0.8049,0.4062,0.8333
0.8095,0.7345,0.2812,0.4167
0.8095,0.7345,0.3438,0.5
0.8095,0.7345,0.3438,0.8333
0.8095,0.7345,0.2812,0.3333
0.8095,0.7345,0.3438,0.1667
0.8095,0.7345,0.3438,0.6667
0.8095,0.7345,0.3438,0.4167
0.8095,0.7345,0.3438,0.0833
0.8095,0.7345,0.2812,0.5833
0.8095,0.7345,0.2812,0.6667
0.8095,0.7345,0.3438,0.5833
0.8095,0.7345,0.2812,1
0.8095,0.7345,0.3438,0.3333
0.8095,0.7345,0.3438,0.75
0.8095,0.7345,0.3438,1
0.8095,0.7345,0.2812,0.9167
0.8095,0.7345,0.3438,0.9167
0.8095,0.7345,0.2812,0
0.8095,0.7345,0.2812,0.5
0.8095,0.7345,0.2812,0.0833
0.8095,0.7345,0.2812,0.8333
0.8095,0.7345,0.2812,0.25
0.8095,0.7345,0.3438,0.25
0.8095,0.7345,0.2812,0.1667
0.8095,0.7345,0.2812,0.75
0.8095,0.6432,0.1562,1
0.8095,0.6432,0.2188,1
0.8095,0.6432,0.2188,0.0833
0.8095,0.6432,0.2188,0.25
0.8095,0.6432,0.2188,0.4167
0.8095,0.6432,0.2188,0.1667
0.8095,0.6432,0.2188,0.3333
0.8095,0.6432,0.2188,0.5833
0.8095,0.6432,0.2188,0.8333
0.8095,0.6432,0.1562,0.25
0.8095,0.6432,0.1562,0.0833
0.8095,0.6432,0.1562,0.8333
0.8095,0.6432,0.1562,0
0.8095,0.6432,0.2188,0.5
0.8095,0.6432,0.1562,0.6667
0.8095,0.6432,0.2188,0.6667
0.8095,0.6432,0.1562,0.5833
0.8095,0.6432,0.2188,0.75
0.8095,0.6432,0.1562,0.9167
0.8095,0.6432,0.1562,0.3333
0.8095,0.6432,0.2188,0.9167
0.8095,0.6432,0.1562,0.5
0.8095,0.6432,0.1562,0.75
0.8095,0.6432,0.1562,0.4167
0.8095,0.6432,0.1562,0.1667
0.8095,0.5,0.0312,1
0.8095,0.5,0.0938,1
0.8095,1,0.2812,0.8333
0.8095,1,0.7812,0.5
0.8095,1,0.5938,0.5833
0.8095,1,0.8438,0.4167
0.8095,1,0.5312,0.6667
0.8095,1,0.7188,0.5
0.8095,1,0.9688,0.3333
0.8095,1,0.6562,0.5833
0.8095,1,0.3438,0.75
0.8095,1,0.9062,0.4167
0.8095,1,0.4688,0.6667
0.8095,0.9964,0.2812,0.9167
0.8095,0.9964,0.5938,0.6667
0.8095,0.9964,0.5312,0.75
0.8095,0.9964,0.6562,0.6667
0.8095,0.9964,0.9062,0.5
0.8095,0.9964,0.8438,0.5
0.8095,0.9964,0.2188,0.8333
0.8095,0.9964,0.7812,0.5833
0.8095,0.9964,0.7188,0.5833
0.8095,0.9964,0.3438,0.8333
0.8095,0.9964,0.9688,0.4167
0.8095,0.9964,0.4688,0.75
0.8095,0.9855,0.2812,1
0.8095,0.9855,0.7812,0.6667
0.8095,0.9855,0.5312,0.8333
0.8095,0.9855,0.7188,0.6667
0.8095,0.9855,0.4688,0.8333
0.8095,0.9855,0.5938,0.75
0.8095,0.9855,0.3438,0.9167
0.8095,0.9855,0.6562,0.75
0.8095,0.9855,1,0.4167
0.8095,0.9855,1,0.5
0.8095,0.9855,0.9688,0.5
0.8095,0.9855,0.8438,0.5833
0.8095,0.967,1,0
0.8095,0.967,0.7188,0.75
0.8095,0.967,1,0.0833
0.8095,0.967,0.9688,0
0.8095,0.967,0.8438,0.6667
0.8095,0.967,0.5938,0.8333
0.8095,0.967,0.5312,0.9167
0.8095,0.967,0.4688,0.9167
0.8095,0.967,1,0.1667
0.8095,0.967,1,0.3333
0.8095,0.967,0.9062,0.5833
0.8095,0.967,0.4062,1
0.8095,0.967,0.9688,0.5
0.8095,0.967,0.6562,0.8333
0.8095,0.967,0.3438,1
0.8095,0.967,1,0.25
0.8095,0.967,1,0.4167
0.8095,0.967,0.7812,0.75
0.8095,0.9406,0.9062,0.0833
0.8095,0.9406,0.8438,0
0.8095,0.9406,0.9062,0.25
0.8095,0.9406,0.9062,0.1667
0.8095,0.9406,0.9062,0
0.8095,0.9406,0.9062,0.5833
0.8095,0.9406,0.6562,0.9167
0.8095,0.9406,0.9062,0.3333
0.8095,0.9406,0.5312,1
0.8095,0.9406,0.9062,0.5
0.8095,0.9406,0.9688,0.0833
0.8095,0.9406,0.8438,0.6667
0.8095,0.9406,0.9688,0.3333
0.8095,0.9406,0.4688,1
0.8095,0.9406,0.9688,0.1667
0.8095,0.9406,0.9688,0.4167
0.8095,0.9406,0.9688,0.25
0.8095,0.9406,0.9062,0.4167
0.8095,0.9406,0.9062,0.6667
0.8095,0.9406,0.5938,0.9167
0.8095,0.9406,0.7188,0.8333
0.8095,0.9406,0.7812,0.8333
0.8095,0.9406,0.9688,0.5
0.8095,0.9056,0.7812,0
0.8095,0.9056,0.7188,0
0.8095,0.9056,0.7812,0.0833
0.8095,0.9056,0.7812,0.1667
0.8095,0.9056,0.8438,0.5
0.8095,0.9056,0.8438,0.0833
0.8095,0.9056,0.7812,0.25
0.8095,0.9056,0.8438,0.5833
0.8095,0.9056,0.8438,0.4167
0.8095,0.9056,0.7812,0.5
0.8095,0.9056,0.7812,0.5833
0.8095,0.9056,0.8438,0.25
0.8095,0.9056,0.7812,0.3333
0.8095,0.9056,0.7812,0.4167
0.8095,0.9056,0.8438,0.1667
0.8095,0.9056,0.6562,1
0.8095,0.9056,0.5938,1
0.8095,0.9056,0.8438,0.3333
0.8095,0.9056,0.7812,0.75
0.8095,0.9056,0.7812,0.6667
0.8095,0.9056,0.8438,0.6667
0.8095,0.9056,0.7188,0.9167
0.8095,0.9056,0.7812,0.8333
0.8095,0.9056,0.8438,0.75
0.8095,0.8609,0.6562,0.25
0.8095,0.8609,0.5938,0
0.8095,0.8609,0.6562,0.0833
0.8095,0.8609,0.6562,0
0.8095,0.8609,0.6562,0.1667
0.8095,0.8609,0.7188,0.3333
0.8095,0.8609,0.6562,0.3333
0.8095,0.8609,0.6562,0.5
0.8095,0.8609,0.7188,0.1667
0.8095,0.8609,0.7188,0.0833
0.8095,0.8609,0.6562,0.4167
0.8095,0.8609,0.7188,0.5
0.8095,0.8609,0.6562,0.6667
0.8095,0.8609,0.6562,0.5833
0.8095,0.8609,0.7188,0.5833
0.8095,0.8609,0.6562,0.9167
0.8095,0.8609,0.6562,0.75
0.8095,0.8609,0.7188,0.6667
0.8095,0.8609,0.7188,0.25
0.8095,0.8609,0.7188,0.75
0.8095,0.8609,0.6562,0.8333
0.8095,0.8609,0.7188,0.4167
0.8095,0.8609,0.6562,1
0.8095,0.8609,0.7188,0.8333
0.8095,0.8609,0.7188,1
0.8095,0.8609,0.7188,0.9167
0.8095,0.8049,0.5938,0.5
0.8095,0.8049,0.5938,0.25
0.8095,0.8049,0.4688,0
0.8095,0.8049,0.5312,0
0.8095,0.8049,0.5312,0.3333
0.8095,0.8049,0.5312,0.4167
0.8095,0.8049,0.5938,0.4167
0.8095,0.8049,0.5938,0.0833
0.8095,0.8049,0.5938,1
0.8095,0.8049,0.5312,0.0833
0.8095,0.8049,0.5938,0.1667
0.8095,0.8049,0.5312,0.1667
0.8095,0.8049,0.5312,0.25
0.8095,0.8049,0.5938,0.3333
0.8095,0.8049,0.5312,0.75
0.8095,0.8049,0.5312,0.6667
0.8095,0.8049,0.5312,0.5833
0.8095,0.8049,0.5312,0.9167
0.8095,0.8049,0.5312,0.5
0.8095,0.8049,0.5938,0.75
0.8095,0.8049,0.5938,0.9167
0.8095,0.8049,0.5938,0.5833
0.8095,0.8049,0.5312,1
0.8095,0.8049,0.5938,0.6667
0.8095,0.8049,0.5312,0.8333
0.8095,0.8049,0.5938,0.8333
0.8095,0.7345,0.4062,0.8333
0.8095,0.7345,0.4688,0.5833
0.8095,0.7345,0.4062,0
0.8095,0.7345,0.4062,0.4167
0.8095,0.7345,0.4062,0.1667
0.8095,0.7345,0.4688,1
0.8095,0.7345,0.4062,1
0.8095,0.7345,0.4062,0.0833
0.8095,0.7345,0.4062,0.5833
0.8095,0.7345,0.4062,0.3333
0.8095,0.7345,0.4062,0.25
0.8095,0.7345,0.4688,0.6667
0.8095,0.7345,0.4062,0.75
0.8095,0.7345,0.4062,0.5
0.8095,0.7345,0.4688,0.75
0.8095,0.7345,0.4062,0.9167
0.8095,0.7345,0.4688,0.4167
0.8095,0.7345,0.4688,0.0833
0.8095,0.7345,0.4688,0.5
0.8095,0.7345,0.4688,0.3333
0.8095,0.7345,0.4688,0.8333
0.8095,0.7345,0.3438,0
0.8095,0.7345,0.4688,0.9167
0.8095,0.7345,0.4688,0.1667
0.8095,0.7345,0.4688,0.25
0.8095,0.7345,0.4062,0.6667
0.8095,0.6432,0.2812,1
0.8095,0.6432,0.3438,1
0.8095,0.6432,0.3438,0.5
0.8095,0.6432,0.3438,0.75
0.8095,0.6432,0.2812,0
0.8095,0.6432,0.2812,0.0833
0.8095,0.6432,0.3438,0.8333
0.8095,0.6432,0.2812,0.25
0.8095,0.6432,0.3438,0.25
0.8095,0.6432,0.2812,0.9167
0.8095,0.6432,0.2812,0.5833
0.8095,0.6432,0.3438,0.6667
0.8095,0.6432,0.3438,0.9167
0.8095,0.6432,0.3438,0.4167
0.8095,0.6432,0.3438,0.3333
0.8095,0.6432,0.2812,0.4167
0.8095,0.6432,0.2812,0.8333
0.8095,0.6432,0.2812,0.3333
0.8095,0.6432,0.3438,0.0833
0.8095,0.6432,0.2812,0.1667
0.8095,0.6432,0.3438,0.1667
0.8095,0.6432,0.2812,0.75
0.8095,0.6432,0.2812,0.6667
0.8095,0.6432,0.3438,0.5833
0.8095,0.6432,0.2812,0.5
0.8095,0.6432,0.2188,0
0.8095,0.5,0.2188,1
0.8095,0.5,0.1562,1
0.8095,1,0.4062,0.8333
0.8095,1,0.4062,0.75
0.8095,1,0.5938,0.6667
0.8095,1,0.7188,0.5833
0.8095,1,0.8438,0.5
0.8095,0.9964,0.4062,0.9167
0.8095,0.9964,0.6562,0.75
0.8095,0.9964,0.8438,0.5833
0.8095,0.9964,0.5312,0.8333
0.8095,0.9964,0.4062,0.8333
0.8095,0.9964,0.7188,0.6667
0.8095,0.9964,1,0.4167
0.8095,0.9964,0.3438,0.9167
0.8095,0.9964,0.7812,0.6667
0.8095,0.9964,0.9688,0.5
0.8095,0.9855,0.4062,1
0.8095,0.9855,0.8438,0.6667
0.8095,0.9855,0.9062,0.5833
0.8095,0.9855,0.7188,0.75
0.8095,0.9855,0.6562,0.8333
0.8095,0.9855,0.5938,0.8333
0.8095,0.9855,0.9062,0.6667
0.8095,0.9855,0.7812,0.75
0.8095,0.9855,0.4688,0.9167
0.8095,0.967,0.7188,0.8333
0.8095,0.967,0.9688,0.5833
0.8095,0.967,0.9062,0.6667
0.8095,0.967,0.5312,1
0.8095,0.967,0.5938,0.9167
0.8095,0.967,0.7812,0.8333
0.8095,0.967,0.8438,0.75
0.8095,0.967,0.6562,0.9167
0.8095,0.967,1,0.5
0.8095,0.967,0.9062,0.75
0.8095,0.967,0.4688,1
0.8095,0.9406,0.9688,0
0.8095,0.9406,1,0.1667
0.8095,0.9406,1,0
0.8095,0.9406,1,0.0833
0.8095,0.9406,0.7188,0.9167
0.8095,0.9406,0.7812,0.9167
0.8095,0.9406,0.8438,0.75
0.8095,0.9406,0.9688,0.6667
0.8095,0.9406,1,0.25
0.8095,0.9406,0.5938,1
0.8095,0.9406,0.9688,0.5833
0.8095,0.9406,0.9062,0.75
0.8095,0.9406,1,0.3333
0.8095,0.9406,1,0.4167
0.8095,0.9406,0.6562,1
0.8095,0.9406,1,0.5833
0.8095,0.9406,1,0.5
0.8095,0.9406,0.9688,0.75
0.8095,0.9056,0.9062,0.1667
0.8095,0.9056,0.9688,0.0833
0.8095,0.9056,0.9062,0.0833
0.8095,0.9056,0.8438,0
0.8095,0.9056,0.9062,0.25
0.8095,0.9056,0.9062,0.5833
0.8095,0.9056,0.9688,0.1667
0.8095,0.9056,0.7812,1
0.8095,0.9056,0.9688,0.25
0.8095,0.9056,0.9062,0.3333
0.8095,0.9056,0.9688,0.3333
0.8095,0.9056,0.9062,0
0.8095,0.9056,0.9062,0.4167
0.8095,0.9056,0.8438,0.9167
0.8095,0.9056,0.7812,0.9167
0.8095,0.9056,0.9062,0.5
0.8095,0.9056,0.9062,0.6667
0.8095,0.9056,0.8438,0.8333
0.8095,0.9056,0.9688,0.4167
0.8095,0.9056,0.9062,0.75
0.8095,0.9056,0.9688,0.5833
0.8095,0.9056,0.9688,0.6667
0.8095,0.9056,0.7188,1
0.8095,0.9056,0.9062,0.9167
0.8095,0.9056,0.9062,0.8333
0.8095,0.9056,0.9688,0.5
0.8095,0.8609,0.7812,0.1667
0.8095,0.8609,0.7188,0
0.8095,0.8609,0.7812,0
0.8095,0.8609,0.7812,0.0833
0.8095,0.8609,0.7812,0.5
0.8095,0.8609,0.7812,0.4167
0.8095,0.8609,0.7812,0.25
0.8095,0.8609,0.7812,0.75
0.8095,0.8609,0.8438,0.0833
0.8095,0.8609,0.7812,0.3333
0.8095,0.8609,0.7812,0.5833
0.8095,0.8609,0.7812,0.6667
0.8095,0.8609,0.8438,0.1667
0.8095,0.8609,0.8438,0.3333
0.8095,0.8609,0.8438,0.75
0.8095,0.8609,0.8438,0.5
0.8095,0.8609,0.8438,0.25
0.8095,0.8609,0.8438,0.8333
0.8095,0.8609,0.8438,0.5833
0.8095,0.8609,0.7812,0.9167
0.8095,0.8609,0.8438,0.6667
0.8095,0.8609,0.8438,0.4167
0.8095,0.8609,0.8438,1
0.8095,0.8609,0.7812,0.8333
0.8095,0.8609,0.8438,0.9167
0.8095,0.8609,0.7812,1
0.8095,0.8049,0.6562,0.1667
0.8095,0.8049,0.6562,0.5833
0.8095,0.8049,0.6562,0
0.8095,0.8049,0.6562,0.3333
0.8095,0.8049,0.5938,0
0.8095,0.8049,0.6562,0.25
0.8095,0.8049,0.7188,0.3333
0.8095,0.8049,0.6562,0.0833
0.8095,0.8049,0.7188,0.6667
0.8095,0.8049,0.6562,1
0.8095,0.8049,0.6562,0.6667
0.8095,0.8049,0.7188,0.0833
0.8095,0.8049,0.6562,0.8333
0.8095,0.8049,0.6562,0.5
0.8095,0.8049,0.7188,0.5
0.8095,0.8049,0.7188,0.1667
0.8095,0.8049,0.7188,1
0.8095,0.8049,0.7188,0.75
0.8095,0.8049,0.7188,0.25
0.8095,0.8049,0.6562,0.4167
0.8095,0.8049,0.6562,0.9167
0.8095,0.8049,0.7188,0.4167
0.8095,0.8049,0.7188,0.5833
0.8095,0.8049,0.7188,0.8333
0.8095,0.8049,0.6562,0.75
0.8095,0.8049,0.7188,0.9167
0.8095,0.7345,0.5312,0.0833
0.8095,0.7345,0.5312,0.5833
0.8095,0.7345,0.5938,1
0.8095,0.7345,0.5938,0.8333
0.8095,0.7345,0.5312,0.1667
0.8095,0.7345,0.5312,0.25
0.8095,0.7345,0.5312,0.5
0.8095,0.7345,0.5312,0.4167
0.8095,0.7345,0.5312,1
0.8095,0.7345,0.4688,0
0.8095,0.7345,0.5938,0.1667
0.8095,0.7345,0.5312,0.75
0.8095,0.7345,0.5312,0.6667
0.8095,0.7345,0.5938,0.5
0.8095,0.7345,0.5312,0.3333
0.8095,0.7345,0.5312,0
0.8095,0.7345,0.5312,0.8333
0.8095,0.7345,0.5938,0.25
0.8095,0.7345,0.5938,0.3333
0.8095,0.7345,0.5938,0.0833
0.8095,0.7345,0.5938,0.75
0.8095,0.7345,0.5938,0.5833
0.8095,0.7345,0.5938,0.9167
0.8095,0.7345,0.5312,0.9167
0.8095,0.7345,0.5938,0.4167
0.8095,0.7345,0.5938,0.6667
0.8095,0.6432,0.4062,1
0.8095,0.6432,0.4688,0.5833
0.8095,0.6432,0.4688,1
0.8095,0.6432,0.4688,0.1667
0.8095,0.6432,0.4062,0
0.8095,0.6432,0.4688,0.0833
0.8095,0.6432,0.4688,0.6667
0.8095,0.6432,0.4062,0.1667
0.8095,0.6432,0.4062,0.3333
0.8095,0.6432,0.4062,0.5833
0.8095,0.6432,0.4688,0.3333
0.8095,0.6432,0.4062,0.8333
0.8095,0.6432,0.4688,0.9167
0.8095,0.6432,0.4688,0.25
0.8095,0.6432,0.4062,0.5
0.8095,0.6432,0.4062,0.9167
0.8095,0.6432,0.4062,0.25
0.8095,0.6432,0.4688,0.75
0.8095,0.6432,0.4062,0.4167
0.8095,0.6432,0.4688,0.4167
0.8095,0.6432,0.4062,0.0833
0.8095,0.6432,0.4062,0.75
0.8095,0.6432,0.3438,0
0.8095,0.6432,0.4062,0.6667
0.8095,0.6432,0.4688,0.5
0.8095,0.6432,0.4688,0.8333
0.8095,0.5,0.3438,1
0.8095,0.5,0.2812,1
0.8095,1,0.5312,0.8333
0.8095,1,0.4688,0.75
0.8095,1,0.6562,0.6667
0.8095,1,0.5938,0.75
0.8095,1,0.5312,0.75
0.8095,0.9964,0.5312,0.9167
0.8095,0.9964,0.4688,0.8333
0.8095,0.9964,0.5938,0.75
0.8095,0.9964,0.9062,0.5833
0.8095,0.9855,0.5312,1
0.8095,0.9855,0.9688,0.5833
0.8095,0.9855,0.5312,0.9167
0.8095,0.9855,0.7188,0.8333
0.8095,0.9855,0.4062,0.9167
0.8095,0.967,0.7188,0.9167
0.8095,0.967,0.9688,0.6667
0.8095,0.967,0.5938,1
0.8095,0.967,1,0.5833
0.8095,0.967,0.8438,0.8333
0.8095,0.967,0.7812,0.9167
0.8095,0.967,1,0.6667
0.8095,0.9406,0.8438,0.8333
0.8095,0.9406,1,0.75
0.8095,0.9406,0.7188,1
0.8095,0.9406,0.9062,0.8333
0.8095,0.9406,0.9062,0.9167
0.8095,0.9406,0.8438,0.9167
0.8095,0.9406,1,0.6667
0.8095,0.9406,0.7812,1
0.8095,0.9056,1,0.1667
0.8095,0.9056,0.9688,0
0.8095,0.9056,1,0.25
0.8095,0.9056,1,0.0833
0.8095,0.9056,1,0
0.8095,0.9056,1,0.4167
0.8095,0.9056,1,0.3333
0.8095,0.9056,1,0.5
0.8095,0.9056,0.9688,0.75
0.8095,0.9056,1,0.5833
0.8095,0.9056,1,0.6667
0.8095,0.9056,1,0.8333
0.8095,0.8609,0.9062,0.1667
0.8095,0.8609,0.9062,0.25
0.8095,0.8609,0.8438,0
0.8095,0.8609,0.9062,0.0833
0.8095,0.8609,0.9062,0
0.8095,0.8609,0.9062,0.5
0.8095,0.8609,0.9062,0.4167
0.8095,0.8609,0.9062,0.3333
0.8095,0.8609,0.9062,0.75
0.8095,0.8609,0.9062,0.5833
0.8095,0.8609,0.9062,1
0.8095,0.8609,0.9688,0.3333
0.8095,0.8609,0.9688,0.0833
0.8095,0.8609,0.9688,0.6667
0.8095,0.8609,0.9688,0.1667
0.8095,0.8609,0.9062,0.9167
0.8095,0.8609,0.9062,0.6667
0.8095,0.8609,0.9062,0.8333
0.8095,0.8609,0.9688,0.25
0.8095,0.8609,0.9688,0.4167
0.8095,0.8609,0.9688,0.5833
0.8095,0.8609,0.9688,0.5
0.8095,0.8609,0.9688,0.75
0.8095,0.8609,0.9688,0.9167
0.8095,0.8609,0.9688,0.8333
